asset,strategy,long_strike,short_strike,entry_cost,max_profit,spot_move,days_held,tp_level,sl_level,final_pnl,roi,exit_reason,profitable,volume,total_oi,strike
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,10,14,0.75,0.5,32.699999999999996,57.978723404255305,take_profit,True,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,15,7,0.75,0.5,32.699999999999996,57.978723404255305,take_profit,True,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,-15,7,0.75,0.75,-42.300000000000004,-75.0,stop_loss,False,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,-10,14,0.75,0.75,-42.300000000000004,-75.0,stop_loss,False,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,-5,21,0.75,0.75,-42.300000000000004,-75.0,stop_loss,False,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,0,30,0.75,0.75,24.110000000000213,42.74822695035498,expiry,True,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,5,21,0.75,0.75,32.699999999999996,57.978723404255305,take_profit,True,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,10,14,0.75,0.75,32.699999999999996,57.978723404255305,take_profit,True,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,15,7,0.75,0.75,32.699999999999996,57.978723404255305,take_profit,True,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,-15,7,1.0,0.25,-14.100000000000001,-25.0,stop_loss,False,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,-10,14,1.0,0.25,-14.100000000000001,-25.0,stop_loss,False,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,-5,21,1.0,0.25,-14.100000000000001,-25.0,stop_loss,False,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,0,30,1.0,0.25,24.110000000000213,42.74822695035498,expiry,True,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,5,21,1.0,0.25,43.599999999999994,77.30496453900707,take_profit,True,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,10,14,1.0,0.25,43.599999999999994,77.30496453900707,take_profit,True,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,15,7,1.0,0.25,43.599999999999994,77.30496453900707,take_profit,True,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,-15,7,1.0,0.5,-28.200000000000003,-50.0,stop_loss,False,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,-10,14,1.0,0.5,-28.200000000000003,-50.0,stop_loss,False,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,-5,21,1.0,0.5,-28.200000000000003,-50.0,stop_loss,False,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,0,30,1.0,0.5,24.110000000000213,42.74822695035498,expiry,True,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,5,21,1.0,0.5,43.599999999999994,77.30496453900707,take_profit,True,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,10,14,1.0,0.5,43.599999999999994,77.30496453900707,take_profit,True,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,15,7,1.0,0.5,43.599999999999994,77.30496453900707,take_profit,True,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,-15,7,1.0,0.75,-42.300000000000004,-75.0,stop_loss,False,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,-10,14,1.0,0.75,-42.300000000000004,-75.0,stop_loss,False,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,-5,21,1.0,0.75,-42.300000000000004,-75.0,stop_loss,False,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,0,30,1.0,0.75,24.110000000000213,42.74822695035498,expiry,True,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,5,21,1.0,0.75,43.599999999999994,77.30496453900707,take_profit,True,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,10,14,1.0,0.75,43.599999999999994,77.30496453900707,take_profit,True,4.8,164.2,
ETH,Bull Call Spread,3900.0,4000.0,56.400000000000006,43.599999999999994,15,7,1.0,0.75,43.599999999999994,77.30496453900707,take_profit,True,4.8,164.2,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-15,7,0.25,0.25,-12.300000000000004,-25.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-10,14,0.25,0.25,-12.300000000000004,-25.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-5,21,0.25,0.25,-12.300000000000004,-25.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,0,30,0.25,0.25,-12.300000000000004,-25.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,5,21,0.25,0.25,12.699999999999996,25.813008130081283,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,10,14,0.25,0.25,12.699999999999996,25.813008130081283,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,15,7,0.25,0.25,12.699999999999996,25.813008130081283,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-15,7,0.25,0.5,-24.60000000000001,-50.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-10,14,0.25,0.5,-24.60000000000001,-50.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-5,21,0.25,0.5,-24.60000000000001,-50.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,0,30,0.25,0.5,-24.60000000000001,-50.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,5,21,0.25,0.5,12.699999999999996,25.813008130081283,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,10,14,0.25,0.5,12.699999999999996,25.813008130081283,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,15,7,0.25,0.5,12.699999999999996,25.813008130081283,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-15,7,0.25,0.75,-36.90000000000001,-75.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-10,14,0.25,0.75,-36.90000000000001,-75.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-5,21,0.25,0.75,-36.90000000000001,-75.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,0,30,0.25,0.75,-36.90000000000001,-75.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,5,21,0.25,0.75,12.699999999999996,25.813008130081283,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,10,14,0.25,0.75,12.699999999999996,25.813008130081283,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,15,7,0.25,0.75,12.699999999999996,25.813008130081283,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-15,7,0.5,0.25,-12.300000000000004,-25.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-10,14,0.5,0.25,-12.300000000000004,-25.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-5,21,0.5,0.25,-12.300000000000004,-25.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,0,30,0.5,0.25,-12.300000000000004,-25.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,5,21,0.5,0.25,25.39999999999999,51.626016260162565,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,10,14,0.5,0.25,25.39999999999999,51.626016260162565,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,15,7,0.5,0.25,25.39999999999999,51.626016260162565,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-15,7,0.5,0.5,-24.60000000000001,-50.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-10,14,0.5,0.5,-24.60000000000001,-50.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-5,21,0.5,0.5,-24.60000000000001,-50.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,0,30,0.5,0.5,-24.60000000000001,-50.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,5,21,0.5,0.5,25.39999999999999,51.626016260162565,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,10,14,0.5,0.5,25.39999999999999,51.626016260162565,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,15,7,0.5,0.5,25.39999999999999,51.626016260162565,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-15,7,0.5,0.75,-36.90000000000001,-75.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-10,14,0.5,0.75,-36.90000000000001,-75.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-5,21,0.5,0.75,-36.90000000000001,-75.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,0,30,0.5,0.75,-36.90000000000001,-75.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,5,21,0.5,0.75,25.39999999999999,51.626016260162565,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,10,14,0.5,0.75,25.39999999999999,51.626016260162565,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,15,7,0.5,0.75,25.39999999999999,51.626016260162565,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-15,7,0.75,0.25,-12.300000000000004,-25.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-10,14,0.75,0.25,-12.300000000000004,-25.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-5,21,0.75,0.25,-12.300000000000004,-25.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,0,30,0.75,0.25,-12.300000000000004,-25.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,5,21,0.75,0.25,38.09999999999999,77.43902439024384,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,10,14,0.75,0.25,38.09999999999999,77.43902439024384,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,15,7,0.75,0.25,38.09999999999999,77.43902439024384,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-15,7,0.75,0.5,-24.60000000000001,-50.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-10,14,0.75,0.5,-24.60000000000001,-50.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-5,21,0.75,0.5,-24.60000000000001,-50.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,0,30,0.75,0.5,-24.60000000000001,-50.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,5,21,0.75,0.5,38.09999999999999,77.43902439024384,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,10,14,0.75,0.5,38.09999999999999,77.43902439024384,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,15,7,0.75,0.5,38.09999999999999,77.43902439024384,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-15,7,0.75,0.75,-36.90000000000001,-75.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-10,14,0.75,0.75,-36.90000000000001,-75.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-5,21,0.75,0.75,-36.90000000000001,-75.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,0,30,0.75,0.75,-36.90000000000001,-75.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,5,21,0.75,0.75,38.09999999999999,77.43902439024384,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,10,14,0.75,0.75,38.09999999999999,77.43902439024384,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,15,7,0.75,0.75,38.09999999999999,77.43902439024384,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-15,7,1.0,0.25,-12.300000000000004,-25.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-10,14,1.0,0.25,-12.300000000000004,-25.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-5,21,1.0,0.25,-12.300000000000004,-25.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,0,30,1.0,0.25,-12.300000000000004,-25.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,5,21,1.0,0.25,50.79999999999998,103.25203252032513,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,10,14,1.0,0.25,50.79999999999998,103.25203252032513,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,15,7,1.0,0.25,50.79999999999998,103.25203252032513,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-15,7,1.0,0.5,-24.60000000000001,-50.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-10,14,1.0,0.5,-24.60000000000001,-50.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-5,21,1.0,0.5,-24.60000000000001,-50.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,0,30,1.0,0.5,-24.60000000000001,-50.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,5,21,1.0,0.5,50.79999999999998,103.25203252032513,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,10,14,1.0,0.5,50.79999999999998,103.25203252032513,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,15,7,1.0,0.5,50.79999999999998,103.25203252032513,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-15,7,1.0,0.75,-36.90000000000001,-75.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-10,14,1.0,0.75,-36.90000000000001,-75.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,-5,21,1.0,0.75,-36.90000000000001,-75.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,0,30,1.0,0.75,-36.90000000000001,-75.0,stop_loss,False,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,5,21,1.0,0.75,50.79999999999998,103.25203252032513,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,10,14,1.0,0.75,50.79999999999998,103.25203252032513,take_profit,True,3.9,69.3,
ETH,Bull Call Spread,4000.0,4100.0,49.20000000000002,50.79999999999998,15,7,1.0,0.75,50.79999999999998,103.25203252032513,take_profit,True,3.9,69.3,
ETH,Long Straddle,,,490.1,,-15,7,0.25,0.25,122.525,25.0,take_profit,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-10,14,0.25,0.25,-72.55900000000031,-14.804937767802551,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-5,21,0.25,0.25,-122.525,-25.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,0,30,0.25,0.25,-122.525,-25.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,5,21,0.25,0.25,-122.525,-25.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,10,14,0.25,0.25,-111.53899999999942,-22.758416649663214,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,15,7,0.25,0.25,87.48650000000032,17.850744745970275,expiry,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-15,7,0.25,0.5,122.525,25.0,take_profit,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-10,14,0.25,0.5,-72.55900000000031,-14.804937767802551,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-5,21,0.25,0.5,-245.05,-50.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,0,30,0.25,0.5,-245.05,-50.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,5,21,0.25,0.5,-245.05,-50.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,10,14,0.25,0.5,-111.53899999999942,-22.758416649663214,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,15,7,0.25,0.5,87.48650000000032,17.850744745970275,expiry,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-15,7,0.25,0.75,122.525,25.0,take_profit,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-10,14,0.25,0.75,-72.55900000000031,-14.804937767802551,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-5,21,0.25,0.75,-271.58450000000005,-55.414099163436035,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,0,30,0.25,0.75,-367.57500000000005,-75.00000000000001,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,5,21,0.25,0.75,-310.56450000000007,-63.36757804529689,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,10,14,0.25,0.75,-111.53899999999942,-22.758416649663214,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,15,7,0.25,0.75,87.48650000000032,17.850744745970275,expiry,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-15,7,0.5,0.25,126.46649999999988,25.80422362783103,expiry,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-10,14,0.5,0.25,-72.55900000000031,-14.804937767802551,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-5,21,0.5,0.25,-122.525,-25.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,0,30,0.5,0.25,-122.525,-25.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,5,21,0.5,0.25,-122.525,-25.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,10,14,0.5,0.25,-111.53899999999942,-22.758416649663214,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,15,7,0.5,0.25,87.48650000000032,17.850744745970275,expiry,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-15,7,0.5,0.5,126.46649999999988,25.80422362783103,expiry,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-10,14,0.5,0.5,-72.55900000000031,-14.804937767802551,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-5,21,0.5,0.5,-245.05,-50.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,0,30,0.5,0.5,-245.05,-50.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,5,21,0.5,0.5,-245.05,-50.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,10,14,0.5,0.5,-111.53899999999942,-22.758416649663214,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,15,7,0.5,0.5,87.48650000000032,17.850744745970275,expiry,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-15,7,0.5,0.75,126.46649999999988,25.80422362783103,expiry,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-10,14,0.5,0.75,-72.55900000000031,-14.804937767802551,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-5,21,0.5,0.75,-271.58450000000005,-55.414099163436035,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,0,30,0.5,0.75,-367.57500000000005,-75.00000000000001,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,5,21,0.5,0.75,-310.56450000000007,-63.36757804529689,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,10,14,0.5,0.75,-111.53899999999942,-22.758416649663214,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,15,7,0.5,0.75,87.48650000000032,17.850744745970275,expiry,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-15,7,0.75,0.25,126.46649999999988,25.80422362783103,expiry,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-10,14,0.75,0.25,-72.55900000000031,-14.804937767802551,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-5,21,0.75,0.25,-122.525,-25.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,0,30,0.75,0.25,-122.525,-25.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,5,21,0.75,0.25,-122.525,-25.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,10,14,0.75,0.25,-111.53899999999942,-22.758416649663214,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,15,7,0.75,0.25,87.48650000000032,17.850744745970275,expiry,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-15,7,0.75,0.5,126.46649999999988,25.80422362783103,expiry,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-10,14,0.75,0.5,-72.55900000000031,-14.804937767802551,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-5,21,0.75,0.5,-245.05,-50.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,0,30,0.75,0.5,-245.05,-50.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,5,21,0.75,0.5,-245.05,-50.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,10,14,0.75,0.5,-111.53899999999942,-22.758416649663214,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,15,7,0.75,0.5,87.48650000000032,17.850744745970275,expiry,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-15,7,0.75,0.75,126.46649999999988,25.80422362783103,expiry,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-10,14,0.75,0.75,-72.55900000000031,-14.804937767802551,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-5,21,0.75,0.75,-271.58450000000005,-55.414099163436035,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,0,30,0.75,0.75,-367.57500000000005,-75.00000000000001,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,5,21,0.75,0.75,-310.56450000000007,-63.36757804529689,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,10,14,0.75,0.75,-111.53899999999942,-22.758416649663214,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,15,7,0.75,0.75,87.48650000000032,17.850744745970275,expiry,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-15,7,1.0,0.25,126.46649999999988,25.80422362783103,expiry,True,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-10,14,1.0,0.25,-72.55900000000031,-14.804937767802551,expiry,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,-5,21,1.0,0.25,-122.525,-25.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,0,30,1.0,0.25,-122.525,-25.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,5,21,1.0,0.25,-122.525,-25.0,stop_loss,False,20.3,78.6,4000.0
ETH,Long Straddle,,,490.1,,10,14,1.0,0.25,-111.53899999999942,-22.758416649663214,expiry,False,20.3,78.6,4000.0
