instrument,strike,expiration,option_type,underlying_price,mark_price,mark_iv,bid,ask,oi,volume,greeks,timestamp
ETH-26JUN26-15000-P,15000.0,1782460800000,put,4067.63,2.6989,80.36,2.5665,2.8605,0.0,0.0,"{'delta': -0.95109, 'gamma': 4e-05, 'vega': 3.37331, 'theta': -0.55444, 'rho': -99.42131}",2025-10-25T00:01:48.582058
ETH-25SEP26-1500-C,1500.0,1790323200000,call,4122.61,0.6532,77.54,0.652,0.655,0.0,0.0,"{'delta': 0.95834, 'gamma': 3e-05, 'vega': 3.51998, 'theta': -0.40682, 'rho': 11.55974}",2025-10-25T00:01:48.839065
ETH-25SEP26-1500-P,1500.0,1790323200000,put,4122.89,0.0171,77.54,0.016,0.018,532.0,0.0,"{'delta': -0.04165, 'gamma': 3e-05, 'vega': 3.51965, 'theta': -0.40678, 'rho': -2.22585}",2025-10-25T00:01:49.091760
ETH-25SEP26-2000-C,2000.0,1790323200000,call,4123.0,0.5523,73.55,0.5505,0.554,104.0,0.0,"{'delta': 0.91598, 'gamma': 5e-05, 'vega': 6.09723, 'theta': -0.66842, 'rho': 13.77973}",2025-10-25T00:01:49.344595
ETH-25SEP26-2000-P,2000.0,1790323200000,put,4122.89,0.0374,73.55,0.0365,0.0385,4400.0,0.0,"{'delta': -0.08402, 'gamma': 5e-05, 'vega': 6.09739, 'theta': -0.66844, 'rho': -4.60169}",2025-10-25T00:01:49.610578
ETH-25SEP26-2500-C,2500.0,1790323200000,call,4123.0,0.4627,71.04,0.4615,0.465,0.0,0.0,"{'delta': 0.85884, 'gamma': 8e-05, 'vega': 8.84699, 'theta': -0.93674, 'rho': 15.00933}",2025-10-25T00:01:49.928092
ETH-25SEP26-2500-P,2500.0,1790323200000,put,4123.01,0.0691,71.04,0.068,0.0705,2999.0,0.0,"{'delta': -0.14116, 'gamma': 8e-05, 'vega': 8.84698, 'theta': -0.93674, 'rho': -7.96715}",2025-10-25T00:01:50.180858
ETH-25SEP26-2800-C,2800.0,1790323200000,call,4123.01,0.4152,70.11,0.413,0.417,0.0,0.0,"{'delta': 0.81906, 'gamma': 9e-05, 'vega': 10.40576, 'theta': -1.08747, 'rho': 15.30334}",2025-10-25T00:01:50.435510
ETH-25SEP26-2800-P,2800.0,1790323200000,put,4123.01,0.0943,70.11,0.093,0.096,600.0,2.0,"{'delta': -0.18094, 'gamma': 9e-05, 'vega': 10.40576, 'theta': -1.08747, 'rho': -10.43034}",2025-10-25T00:01:50.687136
ETH-25SEP26-3000-C,3000.0,1790323200000,call,4123.01,0.3862,69.7,0.384,0.388,48.0,0.0,"{'delta': 0.79102, 'gamma': 0.0001, 'vega': 11.35902, 'theta': -1.18011, 'rho': 15.33976}",2025-10-25T00:01:50.936377
ETH-25SEP26-3000-P,3000.0,1790323200000,put,4123.09,0.1138,69.7,0.1125,0.1155,4184.0,0.0,"{'delta': -0.20897, 'gamma': 0.0001, 'vega': 11.35897, 'theta': -1.1801, 'rho': -12.23173}",2025-10-25T00:01:51.191183
ETH-25SEP26-3200-C,3200.0,1790323200000,call,4123.09,0.359,69.32,0.357,0.361,320.0,0.0,"{'delta': 0.76228, 'gamma': 0.00011, 'vega': 12.22383, 'theta': -1.26292, 'rho': 15.2814}",2025-10-25T00:01:51.441779
ETH-25SEP26-3200-P,3200.0,1790323200000,put,4123.09,0.1351,69.32,0.1335,0.137,962.0,61.0,"{'delta': -0.23772, 'gamma': 0.00011, 'vega': 12.22383, 'theta': -1.26292, 'rho': -14.12852}",2025-10-25T00:01:51.697122
ETH-25SEP26-3400-C,3400.0,1790323200000,call,4123.09,0.334,69.1,0.332,0.336,1.0,0.0,"{'delta': 0.73313, 'gamma': 0.00012, 'vega': 12.99307, 'theta': -1.33812, 'rho': 15.12429}",2025-10-25T00:01:51.956201
ETH-25SEP26-3400-P,3400.0,1790323200000,put,4123.1,0.1586,69.1,0.157,0.161,866.0,3.0,"{'delta': -0.26687, 'gamma': 0.00012, 'vega': 12.99307, 'theta': -1.33812, 'rho': -16.12372}",2025-10-25T00:01:52.214547
ETH-25SEP26-3500-C,3500.0,1790323200000,call,4123.1,0.3222,69.02,0.3205,0.3245,10.0,0.0,"{'delta': 0.71852, 'gamma': 0.00012, 'vega': 13.33971, 'theta': -1.37231, 'rho': 15.01686}",2025-10-25T00:01:52.472950
ETH-25SEP26-3500-P,3500.0,1790323200000,put,4123.1,0.1711,69.02,0.1695,0.1735,545.0,0.0,"{'delta': -0.28148, 'gamma': 0.00012, 'vega': 13.33971, 'theta': -1.37231, 'rho': -17.15025}",2025-10-25T00:01:52.783133
ETH-25SEP26-3600-C,3600.0,1790323200000,call,4123.1,0.311,68.97,0.309,0.313,1.0,0.0,"{'delta': 0.70395, 'gamma': 0.00013, 'vega': 13.66056, 'theta': -1.40435, 'rho': 14.89187}",2025-10-25T00:01:53.034723
ETH-25SEP26-3600-P,3600.0,1790323200000,put,4123.07,0.1841,68.97,0.1825,0.186,521.0,0.0,"{'delta': -0.29605, 'gamma': 0.00013, 'vega': 13.66054, 'theta': -1.40435, 'rho': -18.19444}",2025-10-25T00:01:53.302464
ETH-25SEP26-3800-C,3800.0,1790323200000,call,4123.0,0.2896,68.89,0.2875,0.2915,405.0,0.0,"{'delta': 0.67499, 'gamma': 0.00013, 'vega': 14.22622, 'theta': -1.46074, 'rho': 14.60284}",2025-10-25T00:01:53.557057
ETH-25SEP26-3800-P,3800.0,1790323200000,put,4123.07,0.2113,68.89,0.2095,0.2135,604.0,0.0,"{'delta': -0.325, 'gamma': 0.00013, 'vega': 14.22629, 'theta': -1.46074, 'rho': -20.3211}",2025-10-25T00:01:53.815220
ETH-25SEP26-4000-C,4000.0,1790323200000,call,4123.07,0.2697,68.77,0.2685,0.2715,36.0,0.0,"{'delta': 0.64639, 'gamma': 0.00014, 'vega': 14.69497, 'theta': -1.50623, 'rho': 14.27604}",2025-10-25T00:01:54.069692
ETH-25SEP26-4000-P,4000.0,1790323200000,put,4123.0,0.2398,68.77,0.238,0.2425,166.0,0.0,"{'delta': -0.35362, 'gamma': 0.00014, 'vega': 14.69486, 'theta': -1.50622, 'rho': -22.48674}",2025-10-25T00:01:54.332037
ETH-25SEP26-4200-C,4200.0,1790323200000,call,4123.01,0.2514,68.75,0.2495,0.2535,260.0,1.0,"{'delta': 0.61847, 'gamma': 0.00014, 'vega': 15.06823, 'theta': -1.54402, 'rho': 13.90851}",2025-10-25T00:01:54.643585
ETH-25SEP26-4200-P,4200.0,1790323200000,put,4123.01,0.2701,68.75,0.268,0.273,510.0,0.0,"{'delta': -0.38153, 'gamma': 0.00014, 'vega': 15.06823, 'theta': -1.54402, 'rho': -24.69201}",2025-10-25T00:01:54.901986
ETH-25SEP26-4400-C,4400.0,1790323200000,call,4122.99,0.2348,68.8,0.233,0.2365,151.0,0.0,"{'delta': 0.59142, 'gamma': 0.00014, 'vega': 15.35277, 'theta': -1.5744, 'rho': 13.51413}",2025-10-25T00:01:55.166834
ETH-25SEP26-4400-P,4400.0,1790323200000,put,4122.91,0.302,68.8,0.298,0.305,218.0,0.0,"{'delta': -0.40859, 'gamma': 0.00014, 'vega': 15.35258, 'theta': -1.57438, 'rho': -26.92494}",2025-10-25T00:01:55.425970
ETH-25SEP26-4600-C,4600.0,1790323200000,call,4122.91,0.2194,68.85,0.2175,0.221,275.0,0.0,"{'delta': 0.56519, 'gamma': 0.00014, 'vega': 15.55734, 'theta': -1.59655, 'rho': 13.10475}",2025-10-25T00:01:55.689301
ETH-25SEP26-4600-P,4600.0,1790323200000,put,4122.91,0.335,68.85,0.3275,0.3385,38.0,0.0,"{'delta': -0.43481, 'gamma': 0.00014, 'vega': 15.55734, 'theta': -1.59655, 'rho': -29.17201}",2025-10-25T00:01:55.948309
ETH-25SEP26-4800-C,4800.0,1790323200000,call,4122.86,0.2052,68.93,0.2035,0.207,429.0,0.0,"{'delta': 0.53995, 'gamma': 0.00015, 'vega': 15.68901, 'theta': -1.61198, 'rho': 12.68554}",2025-10-25T00:01:56.205861
ETH-25SEP26-4800-P,4800.0,1790323200000,put,4122.9,0.3694,68.93,0.362,0.3725,48.0,0.0,"{'delta': -0.46004, 'gamma': 0.00015, 'vega': 15.68914, 'theta': -1.612, 'rho': -31.42912}",2025-10-25T00:01:56.465420
ETH-25SEP26-5000-C,5000.0,1790323200000,call,4122.86,0.1921,69.02,0.1905,0.194,939.0,0.0,"{'delta': 0.51569, 'gamma': 0.00015, 'vega': 15.75595, 'theta': -1.62091, 'rho': 12.26272}",2025-10-25T00:01:56.727510
ETH-25SEP26-5000-P,5000.0,1790323200000,put,4122.86,0.4048,69.02,0.398,0.408,0.0,0.0,"{'delta': -0.48431, 'gamma': 0.00015, 'vega': 15.75595, 'theta': -1.62091, 'rho': -33.69029}",2025-10-25T00:01:56.980125
ETH-25SEP26-5200-C,5200.0,1790323200000,call,4122.84,0.18,69.12,0.178,0.182,501.0,456.0,"{'delta': 0.49244, 'gamma': 0.00015, 'vega': 15.76524, 'theta': -1.62426, 'rho': 11.83991}",2025-10-25T00:01:57.239587
ETH-25SEP26-5200-P,5200.0,1790323200000,put,4122.84,0.4412,69.12,0.432,0.4445,0.0,0.0,"{'delta': -0.50756, 'gamma': 0.00015, 'vega': 15.76524, 'theta': -1.62426, 'rho': -35.95121}",2025-10-25T00:01:57.494038
ETH-25SEP26-5400-C,5400.0,1790323200000,call,4122.84,0.1686,69.18,0.1665,0.1705,425.0,0.0,"{'delta': 0.47001, 'gamma': 0.00015, 'vega': 15.72349, 'theta': -1.62139, 'rho': 11.42002}",2025-10-25T00:01:57.753394
ETH-25SEP26-5400-P,5400.0,1790323200000,put,4122.74,0.4784,69.18,0.4695,0.482,0.0,0.0,"{'delta': -0.53001, 'gamma': 0.00015, 'vega': 15.72307, 'theta': -1.62134, 'rho': -38.20977}",2025-10-25T00:01:58.005256
ETH-25SEP26-5600-C,5600.0,1790323200000,call,4122.72,0.1585,69.35,0.157,0.1605,893.0,0.0,"{'delta': 0.44901, 'gamma': 0.00014, 'vega': 15.63863, 'theta': -1.61661, 'rho': 11.00749}",2025-10-25T00:01:58.268215
ETH-25SEP26-5600-P,5600.0,1790323200000,put,4122.72,0.5168,69.35,0.508,0.5205,0.0,0.0,"{'delta': -0.55099, 'gamma': 0.00014, 'vega': 15.63863, 'theta': -1.61661, 'rho': -40.45988}",2025-10-25T00:01:58.523786
ETH-25SEP26-5800-C,5800.0,1790323200000,call,4122.72,0.149,69.49,0.1475,0.151,3957.0,0.0,"{'delta': 0.42886, 'gamma': 0.00014, 'vega': 15.51622, 'theta': -1.60711, 'rho': 10.60363}",2025-10-25T00:01:58.777863
ETH-25SEP26-5800-P,5800.0,1790323200000,put,4122.63,0.5558,69.49,0.548,0.5595,0.0,0.0,"{'delta': -0.57116, 'gamma': 0.00014, 'vega': 15.51579, 'theta': -1.60707, 'rho': -42.70234}",2025-10-25T00:01:59.027614
ETH-25SEP26-6000-C,6000.0,1790323200000,call,4122.63,0.1404,69.68,0.139,0.142,767.0,227.0,"{'delta': 0.40991, 'gamma': 0.00014, 'vega': 15.36347, 'theta': -1.5956, 'rho': 10.21176}",2025-10-25T00:01:59.285861
ETH-25SEP26-6000-P,6000.0,1790323200000,put,4122.72,0.5957,69.68,0.588,0.5995,0.0,0.0,"{'delta': -0.59008, 'gamma': 0.00014, 'vega': 15.36391, 'theta': -1.59564, 'rho': -44.93137}",2025-10-25T00:01:59.535537
ETH-25SEP26-6200-C,6200.0,1790323200000,call,4122.63,0.132,69.76,0.13,0.134,993.0,0.0,"{'delta': 0.39135, 'gamma': 0.00014, 'vega': 15.17884, 'theta': -1.57821, 'rho': 9.82611}",2025-10-25T00:01:59.796551
ETH-25SEP26-6200-P,6200.0,1790323200000,put,4122.63,0.6358,69.76,0.629,0.64,0.0,0.0,"{'delta': -0.60865, 'gamma': 0.00014, 'vega': 15.17884, 'theta': -1.57821, 'rho': -47.15562}",2025-10-25T00:02:00.057312
ETH-25SEP26-6400-C,6400.0,1790323200000,call,4122.61,0.1248,70.0,0.1235,0.1265,303.0,0.0,"{'delta': 0.37453, 'gamma': 0.00014, 'vega': 14.98082, 'theta': -1.56298, 'rho': 9.46174}",2025-10-25T00:02:00.309122
ETH-25SEP26-6400-P,6400.0,1790323200000,put,4122.61,0.6772,70.0,0.5885,0.8005,0.0,0.0,"{'delta': -0.62547, 'gamma': 0.00014, 'vega': 14.98082, 'theta': -1.56298, 'rho': -49.3581}",2025-10-25T00:02:00.568234
ETH-25SEP26-6500-C,6500.0,1790323200000,call,4122.61,0.1212,70.05,0.1205,0.123,218.0,0.0,"{'delta': 0.36607, 'gamma': 0.00014, 'vega': 14.87006, 'theta': -1.55249, 'rho': 9.27976}",2025-10-25T00:02:00.826778
ETH-25SEP26-6500-P,6500.0,1790323200000,put,4122.6,0.6978,70.05,0.608,0.8215,0.0,0.0,"{'delta': -0.63393, 'gamma': 0.00014, 'vega': 14.87002, 'theta': -1.55249, 'rho': -50.45918}",2025-10-25T00:02:01.084067
ETH-25SEP26-6600-C,6600.0,1790323200000,call,4122.62,0.1179,70.17,0.1165,0.1195,328.0,0.0,"{'delta': 0.35822, 'gamma': 0.00013, 'vega': 14.76075, 'theta': -1.54377, 'rho': 9.10627}",2025-10-25T00:02:01.339584
ETH-25SEP26-6600-P,6600.0,1790323200000,put,4122.62,0.7188,70.17,0.628,0.844,0.0,0.0,"{'delta': -0.64178, 'gamma': 0.00013, 'vega': 14.76075, 'theta': -1.54377, 'rho': -51.5517}",2025-10-25T00:02:01.640023
ETH-25SEP26-6800-C,6800.0,1790323200000,call,4122.6,0.1115,70.34,0.11,0.113,180.0,0.0,"{'delta': 0.34275, 'gamma': 0.00013, 'vega': 14.52591, 'theta': -1.52293, 'rho': 8.76378}",2025-10-25T00:02:01.892785
ETH-25SEP26-6800-P,6800.0,1790323200000,put,4122.42,0.7609,70.34,0.669,0.8875,0.0,0.0,"{'delta': -0.65727, 'gamma': 0.00013, 'vega': 14.5249, 'theta': -1.52282, 'rho': -53.73321}",2025-10-25T00:02:02.150117
ETH-25SEP26-7000-C,7000.0,1790323200000,call,4122.57,0.1054,70.48,0.1035,0.107,226.0,0.0,"{'delta': 0.32788, 'gamma': 0.00013, 'vega': 14.27581, 'theta': -1.49963, 'rho': 8.43133}",2025-10-25T00:02:02.410738
ETH-25SEP26-7000-P,7000.0,1790323200000,put,4122.57,0.8033,70.48,0.7105,0.9305,0.0,0.0,"{'delta': -0.67212, 'gamma': 0.00013, 'vega': 14.27581, 'theta': -1.49963, 'rho': -55.90288}",2025-10-25T00:02:02.664064
ETH-25SEP26-7200-C,7200.0,1790323200000,call,4122.42,0.0998,70.66,0.098,0.1015,265.0,0.0,"{'delta': 0.314, 'gamma': 0.00013, 'vega': 14.02015, 'theta': -1.47655, 'rho': 8.11497}",2025-10-25T00:02:02.915960
ETH-25SEP26-7200-P,7200.0,1790323200000,put,4122.42,0.8463,70.66,0.753,0.975,0.0,0.0,"{'delta': -0.686, 'gamma': 0.00013, 'vega': 14.02015, 'theta': -1.47655, 'rho': -58.05736}",2025-10-25T00:02:03.227975
ETH-25SEP26-7400-C,7400.0,1790323200000,call,4122.31,0.0947,70.85,0.093,0.0965,94.0,0.0,"{'delta': 0.30093, 'gamma': 0.00012, 'vega': 13.7599, 'theta': -1.45312, 'rho': 7.81312}",2025-10-25T00:02:03.487818
ETH-25SEP26-7400-P,7400.0,1790323200000,put,4122.42,0.8897,70.85,0.7945,1.0195,0.0,0.0,"{'delta': -0.69906, 'gamma': 0.00012, 'vega': 13.76055, 'theta': -1.45319, 'rho': -60.19681}",2025-10-25T00:02:03.740540
ETH-25SEP26-7500-C,7500.0,1790323200000,call,4122.42,0.0922,70.93,0.0905,0.094,40.0,0.0,"{'delta': 0.29454, 'gamma': 0.00012, 'vega': 13.62623, 'theta': -1.44052, 'rho': 7.66558}",2025-10-25T00:02:03.991372
ETH-25SEP26-7500-P,7500.0,1790323200000,put,4122.42,0.9115,70.93,0.816,1.042,0.0,0.0,"{'delta': -0.70546, 'gamma': 0.00012, 'vega': 13.62623, 'theta': -1.44052, 'rho': -61.26393}",2025-10-25T00:02:04.260292
ETH-25SEP26-8000-C,8000.0,1790323200000,call,4122.42,0.0815,71.47,0.08,0.0835,685.0,0.0,"{'delta': 0.26594, 'gamma': 0.00012, 'vega': 12.96798, 'theta': -1.38135, 'rho': 6.98871}",2025-10-25T00:02:04.518767
ETH-25SEP26-8000-P,8000.0,1790323200000,put,4122.42,1.022,71.47,0.924,1.1555,0.0,0.0,"{'delta': -0.73406, 'gamma': 0.00012, 'vega': 12.96798, 'theta': -1.38135, 'rho': -66.5361}",2025-10-25T00:02:04.782276
ETH-25SEP26-8500-C,8500.0,1790323200000,call,4122.31,0.0723,71.96,0.0705,0.074,522.0,0.0,"{'delta': 0.24067, 'gamma': 0.00011, 'vega': 12.30438, 'theta': -1.31964, 'rho': 6.37972}",2025-10-25T00:02:05.042354
ETH-25SEP26-8500-P,8500.0,1790323200000,put,4122.29,1.1342,71.96,1.0335,1.2705,0.0,0.0,"{'delta': -0.75933, 'gamma': 0.00011, 'vega': 12.30426, 'theta': -1.31963, 'rho': -71.74047}",2025-10-25T00:02:05.308764
ETH-25SEP26-9000-C,9000.0,1790323200000,call,4122.29,0.0646,72.5,0.063,0.0665,822.0,0.0,"{'delta': 0.21889, 'gamma': 0.0001, 'vega': 11.66754, 'theta': -1.26077, 'rho': 5.84395}",2025-10-25T00:02:05.570294
ETH-25SEP26-9000-P,9000.0,1790323200000,put,4122.29,1.2478,72.5,1.1445,1.387,0.0,0.0,"{'delta': -0.78111, 'gamma': 0.0001, 'vega': 11.66754, 'theta': -1.26077, 'rho': -76.87146}",2025-10-25T00:02:05.827068
ETH-25SEP26-10000-C,10000.0,1790323200000,call,4122.29,0.0523,73.47,0.051,0.0535,878.0,0.0,"{'delta': 0.18248, 'gamma': 9e-05, 'vega': 10.45908, 'theta': -1.14537, 'rho': 4.93208}",2025-10-25T00:02:06.081031
ETH-25SEP26-10000-P,10000.0,1790323200000,put,4122.25,1.4781,73.47,1.37,1.623,0.0,0.0,"{'delta': -0.81753, 'gamma': 9e-05, 'vega': 10.45885, 'theta': -1.14535, 'rho': -86.97407}",2025-10-25T00:02:06.334971
ETH-25SEP26-11000-C,11000.0,1790323200000,call,4122.15,0.0431,74.42,0.042,0.0445,1148.0,3.0,"{'delta': 0.15411, 'gamma': 8e-05, 'vega': 9.38098, 'theta': -1.04061, 'rho': 4.20547}",2025-10-25T00:02:06.588571
ETH-25SEP26-11000-P,11000.0,1790323200000,put,4122.25,1.7114,74.42,1.598,1.862,0.0,0.0,"{'delta': -0.84588, 'gamma': 8e-05, 'vega': 9.38153, 'theta': -1.04067, 'rho': -96.89083}",2025-10-25T00:02:06.844390
ETH-25SEP26-12000-C,12000.0,1790323200000,call,4122.25,0.0361,75.32,0.035,0.0375,805.0,0.0,"{'delta': 0.13164, 'gamma': 7e-05, 'vega': 8.43271, 'theta': -0.94672, 'rho': 3.6204}",2025-10-25T00:02:07.105142
ETH-25SEP26-12000-P,12000.0,1790323200000,put,4122.25,1.947,75.32,1.8275,2.103,0.0,0.0,"{'delta': -0.86836, 'gamma': 7e-05, 'vega': 8.43271, 'theta': -0.94672, 'rho': -106.66681}",2025-10-25T00:02:07.358782
ETH-25SEP26-13000-C,13000.0,1790323200000,call,4122.25,0.0306,76.16,0.0295,0.0315,1474.0,2.0,"{'delta': 0.1135, 'gamma': 6e-05, 'vega': 7.5993, 'theta': -0.8626, 'rho': 3.14209}",2025-10-25T00:02:07.625605
ETH-25SEP26-13000-P,13000.0,1790323200000,put,4122.25,2.1841,76.16,2.0585,2.346,0.0,0.0,"{'delta': -0.8865, 'gamma': 6e-05, 'vega': 7.5993, 'theta': -0.8626, 'rho': -116.33573}",2025-10-25T00:02:07.888639
ETH-25SEP26-14000-C,14000.0,1790323200000,call,4122.25,0.0263,77.0,0.025,0.0275,588.0,3.0,"{'delta': 0.09899, 'gamma': 6e-05, 'vega': 6.8844, 'theta': -0.79008, 'rho': 2.7548}",2025-10-25T00:02:08.138556
ETH-25SEP26-14000-P,14000.0,1790323200000,put,4122.25,2.4223,77.0,2.2905,2.5905,0.0,0.0,"{'delta': -0.90101, 'gamma': 6e-05, 'vega': 6.8844, 'theta': -0.79008, 'rho': -125.91362}",2025-10-25T00:02:08.393589
ETH-25SEP26-15000-C,15000.0,1790323200000,call,4122.25,0.0229,77.81,0.022,0.024,345.0,0.0,"{'delta': 0.08714, 'gamma': 5e-05, 'vega': 6.2649, 'theta': -0.72658, 'rho': 2.43541}",2025-10-25T00:02:08.647682
ETH-25SEP26-15000-P,15000.0,1790323200000,put,4122.25,2.6615,77.81,2.523,2.836,0.0,0.0,"{'delta': -0.91286, 'gamma': 5e-05, 'vega': 6.2649, 'theta': -0.72658, 'rho': -135.42361}",2025-10-25T00:02:08.907875
ETH-25SEP26-16000-C,16000.0,1790323200000,call,4122.13,0.0196,78.26,0.019,0.02,166.0,0.0,"{'delta': 0.07598, 'gamma': 5e-05, 'vega': 5.6497, 'theta': -0.65899, 'rho': 2.13563}",2025-10-25T00:02:09.159584
ETH-25SEP26-16000-P,16000.0,1790323200000,put,4122.13,2.901,78.26,2.756,3.0815,0.0,0.0,"{'delta': -0.92402, 'gamma': 5e-05, 'vega': 5.6497, 'theta': -0.65899, 'rho': -144.91399}",2025-10-25T00:02:09.422191
