instrument,strike,expiration,option_type,underlying_price,mark_price,mark_iv,bid,ask,oi,volume,greeks,timestamp
BTC-31OCT25-132000-P,132000.0,1761897600000,put,110741.28,0.1924,60.4,0.191,0.194,24.8,0.2,"{'delta': -0.98383, 'gamma': 0.0, 'vega': 5.96298, 'theta': -27.75229, 'rho': -23.15732}",2025-10-24T23:16:28.705468
BTC-31OCT25-134000-C,134000.0,1761897600000,call,110740.74,0.0004,63.94,0.0003,0.0004,1441.4,43.1,"{'delta': 0.01413, 'gamma': 0.0, 'vega': 5.31237, 'theta': -26.17394, 'rho': 0.27011}",2025-10-24T23:16:29.001441
BTC-31OCT25-134000-P,134000.0,1761897600000,put,110740.74,0.2104,63.93,0.208,0.2125,0.8,0.0,"{'delta': -0.98588, 'gamma': 0.0, 'vega': 5.30822, 'theta': -26.14944, 'rho': -23.55236}",2025-10-24T23:16:29.290263
BTC-31OCT25-135000-C,135000.0,1761897600000,call,110740.59,0.0003,63.93,0.0002,0.0004,3866.5,4.5,"{'delta': 0.01127, 'gamma': 0.0, 'vega': 4.36691, 'theta': -21.51234, 'rho': 0.21554}",2025-10-24T23:16:29.584537
BTC-31OCT25-135000-P,135000.0,1761897600000,put,110740.74,0.2194,63.93,0.2175,0.221,38.0,0.1,"{'delta': -0.98873, 'gamma': 0.0, 'vega': 4.36708, 'theta': -21.51315, 'rho': -23.78446}",2025-10-24T23:16:29.876265
BTC-31OCT25-136000-C,136000.0,1761897600000,call,110740.74,0.0003,65.18,0.0002,0.0004,848.2,9.7,"{'delta': 0.01015, 'gamma': 0.0, 'vega': 3.98691, 'theta': -20.02386, 'rho': 0.1941}",2025-10-24T23:16:30.162354
BTC-31OCT25-136000-P,136000.0,1761897600000,put,110740.67,0.2284,65.18,0.2265,0.233,2.0,0.0,"{'delta': -0.98985, 'gamma': 0.0, 'vega': 3.9862, 'theta': -20.01971, 'rho': -23.98372}",2025-10-24T23:16:30.451231
BTC-31OCT25-138000-C,138000.0,1761897600000,call,110740.59,0.0003,69.15,0.0002,0.0004,1788.4,44.4,"{'delta': 0.00963, 'gamma': 0.0, 'vega': 3.80624, 'theta': -20.28147, 'rho': 0.18377}",2025-10-24T23:16:30.731942
BTC-31OCT25-138000-P,138000.0,1761897600000,put,110740.59,0.2464,69.15,0.2445,0.248,53.3,0.1,"{'delta': -0.99037, 'gamma': 0.0, 'vega': 3.80624, 'theta': -20.28147, 'rho': -24.34957}",2025-10-24T23:16:31.020964
BTC-31OCT25-140000-C,140000.0,1761897600000,call,110740.91,0.0002,69.19,0.0001,0.0003,2797.4,168.9,"{'delta': 0.0063, 'gamma': 0.0, 'vega': 2.61981, 'theta': -13.96786, 'rho': 0.12035}",2025-10-24T23:16:31.309609
BTC-31OCT25-140000-P,140000.0,1761897600000,put,110740.67,0.2644,69.19,0.2625,0.2665,0.2,0.0,"{'delta': -0.9937, 'gamma': 0.0, 'vega': 2.61965, 'theta': -13.96701, 'rho': -24.76855}",2025-10-24T23:16:31.592192
BTC-31OCT25-145000-C,145000.0,1761897600000,call,110740.67,0.0002,78.17,0.0001,0.0003,916.5,18.6,"{'delta': 0.00564, 'gamma': 0.0, 'vega': 2.3756, 'theta': -14.30895, 'rho': 0.1074}",2025-10-24T23:16:31.881812
BTC-31OCT25-145000-P,145000.0,1761897600000,put,110740.67,0.3095,78.17,0.3065,0.3115,19.6,0.0,"{'delta': -0.99436, 'gamma': 0.0, 'vega': 2.3756, 'theta': -14.30895, 'rho': -25.67037}",2025-10-24T23:16:32.165344
BTC-31OCT25-150000-C,150000.0,1761897600000,call,110740.91,0.0002,85.33,0.0,0.0002,1542.0,20.8,"{'delta': 0.00452, 'gamma': 0.0, 'vega': 1.95184, 'theta': -12.83457, 'rho': 0.08594}",2025-10-24T23:16:32.457041
BTC-31OCT25-150000-P,150000.0,1761897600000,put,110740.91,0.3547,85.33,0.353,0.3565,49.1,0.1,"{'delta': -0.99548, 'gamma': 0.0, 'vega': 1.95184, 'theta': -12.83457, 'rho': -26.57787}",2025-10-24T23:16:32.779361
BTC-31OCT25-155000-C,155000.0,1761897600000,call,110741.65,0.0001,91.09,0.0,0.0002,882.0,37.4,"{'delta': 0.00339, 'gamma': 0.0, 'vega': 1.50692, 'theta': -10.57838, 'rho': 0.0643}",2025-10-24T23:16:33.063824
BTC-31OCT25-155000-P,155000.0,1761897600000,put,110740.91,0.3998,91.09,0.397,0.4015,0.0,0.0,"{'delta': -0.99661, 'gamma': 0.0, 'vega': 1.50669, 'theta': -10.57673, 'rho': -27.48832}",2025-10-24T23:16:33.342388
BTC-31OCT25-160000-C,160000.0,1761897600000,call,110740.91,0.0001,95.08,0.0,0.0002,1587.5,29.6,"{'delta': 0.00226, 'gamma': 0.0, 'vega': 1.04555, 'theta': -7.66078, 'rho': 0.04287}",2025-10-24T23:16:33.632875
BTC-31OCT25-160000-P,160000.0,1761897600000,put,110740.91,0.4449,95.08,0.4435,0.447,0.9,0.0,"{'delta': -0.99774, 'gamma': 0.0, 'vega': 1.04555, 'theta': -7.66078, 'rho': -28.39853}",2025-10-24T23:16:33.921031
BTC-31OCT25-170000-C,170000.0,1761897600000,call,110740.91,0.0,98.41,0.0,0.0001,1241.5,0.1,"{'delta': 0.00068, 'gamma': 0.0, 'vega': 0.35091, 'theta': -2.59687, 'rho': 0.01302}",2025-10-24T23:16:34.212871
BTC-31OCT25-170000-P,170000.0,1761897600000,put,110741.4,0.5351,98.41,0.532,0.571,0.1,0.0,"{'delta': -0.99932, 'gamma': 0.0, 'vega': 0.35095, 'theta': -2.6616, 'rho': -30.20597}",2025-10-24T23:16:34.511076
BTC-31OCT25-180000-C,180000.0,1761897600000,call,110741.4,0.0,99.4,0.0,0.0001,438.0,3.0,"{'delta': 0.00016, 'gamma': 0.0, 'vega': 0.09067, 'theta': -0.559, 'rho': 0.00304}",2025-10-24T23:16:34.796098
BTC-31OCT25-180000-P,180000.0,1761897600000,put,110741.7,0.6254,99.4,0.622,0.639,1.6,0.0,"{'delta': -0.99984, 'gamma': 0.0, 'vega': 0.09067, 'theta': -0.69459, 'rho': -31.99353}",2025-10-24T23:16:35.088542
BTC-31OCT25-190000-C,190000.0,1761897600000,call,110741.7,0.0,99.51,0.0,0.0001,178.7,0.0,"{'delta': 3e-05, 'gamma': 0.0, 'vega': 0.01957, 'theta': -0.10094, 'rho': 0.0006}",2025-10-24T23:16:35.374423
BTC-31OCT25-190000-P,190000.0,1761897600000,put,110741.4,0.7157,99.51,0.712,0.742,0.0,0.0,"{'delta': -0.99997, 'gamma': 0.0, 'vega': 0.01956, 'theta': -0.15003, 'rho': -33.77356}",2025-10-24T23:16:35.666598
BTC-31OCT25-200000-C,200000.0,1761897600000,call,110741.7,0.0,111.66,0.0,0.0001,228.6,0.0,"{'delta': 5e-05, 'gamma': 0.0, 'vega': 0.02979, 'theta': -0.17993, 'rho': 0.00093}",2025-10-24T23:16:35.952392
BTC-31OCT25-200000-P,200000.0,1761897600000,put,110741.4,0.806,111.66,0.804,0.809,24.6,5.0,"{'delta': -0.99995, 'gamma': 0.0, 'vega': 0.02979, 'theta': -0.25632, 'rho': -35.55082}",2025-10-24T23:16:36.239265
BTC-31OCT25-210000-C,210000.0,1761897600000,call,110741.7,0.0,112.02,0.0,0.0001,437.5,0.0,"{'delta': 1e-05, 'gamma': 0.0, 'vega': 0.00834, 'theta': -0.04427, 'rho': 0.00024}",2025-10-24T23:16:36.521966
BTC-31OCT25-210000-P,210000.0,1761897600000,put,110741.7,0.8963,112.02,0.8925,0.9305,0.1,0.0,"{'delta': -0.99999, 'gamma': 0.0, 'vega': 0.00834, 'theta': -0.07202, 'rho': -37.32909}",2025-10-24T23:16:36.842164
BTC-7NOV25-85000-C,85000.0,1762502400000,call,110869.23,0.2339,64.33,0.232,0.2345,0.1,0.1,"{'delta': 0.98646, 'gamma': 0.0, 'vega': 7.38826, 'theta': -17.61806, 'rho': 30.83123}",2025-10-24T23:16:37.126136
BTC-7NOV25-85000-P,85000.0,1762502400000,put,110869.23,0.0006,64.33,0.0005,0.0007,1215.3,24.9,"{'delta': -0.01354, 'gamma': 0.0, 'vega': 7.38826, 'theta': -17.61806, 'rho': -0.57963}",2025-10-24T23:16:37.414872
BTC-7NOV25-90000-C,90000.0,1762502400000,call,110869.23,0.1894,57.43,0.188,0.19,0.0,0.0,"{'delta': 0.97407, 'gamma': 0.0, 'vega': 12.84454, 'theta': -27.34357, 'rho': 32.14977}",2025-10-24T23:16:37.701556
BTC-7NOV25-90000-P,90000.0,1762502400000,put,110869.5,0.0011,57.43,0.001,0.0013,491.5,9.4,"{'delta': -0.02593, 'gamma': 0.0, 'vega': 12.84422, 'theta': -27.34299, 'rho': -1.10875}",2025-10-24T23:16:38.009391
BTC-7NOV25-95000-C,95000.0,1762502400000,call,110869.5,0.1455,51.62,0.144,0.146,1.4,0.0,"{'delta': 0.9459, 'gamma': 1e-05, 'vega': 23.4023, 'theta': -44.78198, 'rho': 32.79294}",2025-10-24T23:16:38.307055
BTC-7NOV25-95000-P,95000.0,1762502400000,put,110869.5,0.0024,51.62,0.0022,0.0025,2794.0,13.1,"{'delta': -0.0541, 'gamma': 1e-05, 'vega': 23.4023, 'theta': -44.78198, 'rho': -2.31332}",2025-10-24T23:16:38.607952
BTC-7NOV25-98000-C,98000.0,1762502400000,call,110870.54,0.1198,48.38,0.1185,0.1205,2.7,0.0,"{'delta': 0.91515, 'gamma': 2e-05, 'vega': 33.12077, 'theta': -59.40497, 'rho': 32.58458}",2025-10-24T23:16:38.897689
BTC-7NOV25-98000-P,98000.0,1762502400000,put,110870.54,0.0038,48.38,0.0037,0.004,883.1,142.4,"{'delta': -0.08485, 'gamma': 2e-05, 'vega': 33.12077, 'theta': -59.40497, 'rho': -3.6303}",2025-10-24T23:16:39.183823
BTC-7NOV25-100000-C,100000.0,1762502400000,call,110870.54,0.1033,46.51,0.102,0.104,2.2,0.0,"{'delta': 0.88469, 'gamma': 2e-05, 'vega': 41.44796, 'theta': -71.4675, 'rho': 32.0155}",2025-10-24T23:16:39.479836
BTC-7NOV25-100000-P,100000.0,1762502400000,put,110870.54,0.0052,46.51,0.005,0.0055,4282.5,1905.1,"{'delta': -0.11531, 'gamma': 2e-05, 'vega': 41.44796, 'theta': -71.4675, 'rho': -4.93845}",2025-10-24T23:16:39.767038
BTC-7NOV25-102000-C,102000.0,1762502400000,call,110871.54,0.0874,44.98,0.086,0.088,14.5,0.0,"{'delta': 0.8432, 'gamma': 3e-05, 'vega': 51.17412, 'theta': -85.33097, 'rho': 30.96627}",2025-10-24T23:16:40.056981
BTC-7NOV25-102000-P,102000.0,1762502400000,put,110871.54,0.0074,44.98,0.007,0.008,933.7,253.5,"{'delta': -0.1568, 'gamma': 3e-05, 'vega': 51.17412, 'theta': -85.33097, 'rho': -6.72677}",2025-10-24T23:16:40.364235
BTC-7NOV25-103000-C,103000.0,1762502400000,call,110871.54,0.0798,44.38,0.078,0.0805,70.5,0.0,"{'delta': 0.81749, 'gamma': 3e-05, 'vega': 56.41268, 'theta': -92.80829, 'rho': 30.2234}",2025-10-24T23:16:40.648599
BTC-7NOV25-103000-P,103000.0,1762502400000,put,110872.09,0.0088,44.38,0.0085,0.009,225.7,55.2,"{'delta': -0.18249, 'gamma': 3e-05, 'vega': 56.40969, 'theta': -92.80274, 'rho': -7.83848}",2025-10-24T23:16:40.936573
BTC-7NOV25-104000-C,104000.0,1762502400000,call,110872.09,0.0723,43.53,0.071,0.073,24.5,0.0,"{'delta': 0.79005, 'gamma': 3e-05, 'vega': 61.41755, 'theta': -99.09406, 'rho': 29.40568}",2025-10-24T23:16:41.224767
BTC-7NOV25-104000-P,104000.0,1762502400000,put,110872.09,0.0104,43.53,0.01,0.011,227.9,73.0,"{'delta': -0.20995, 'gamma': 3e-05, 'vega': 61.41755, 'theta': -99.09406, 'rho': -9.02644}",2025-10-24T23:16:41.507870
BTC-7NOV25-105000-C,105000.0,1762502400000,call,110872.09,0.0653,42.98,0.064,0.066,23.9,0.0,"{'delta': 0.758, 'gamma': 3e-05, 'vega': 66.55749, 'theta': -106.0515, 'rho': 28.38207}",2025-10-24T23:16:41.791981
BTC-7NOV25-105000-P,105000.0,1762502400000,put,110871.89,0.0123,42.98,0.012,0.0125,1380.5,105.4,"{'delta': -0.24201, 'gamma': 3e-05, 'vega': 66.55825, 'theta': -106.05219, 'rho': -10.41982}",2025-10-24T23:16:42.080805
BTC-7NOV25-106000-C,106000.0,1762502400000,call,110871.89,0.0583,42.11,0.0575,0.059,103.3,30.3,"{'delta': 0.72427, 'gamma': 4e-05, 'vega': 71.21008, 'theta': -111.1645, 'rho': 27.28611}",2025-10-24T23:16:42.372263
BTC-7NOV25-106000-P,106000.0,1762502400000,put,110871.89,0.0143,42.11,0.014,0.015,1297.5,9.4,"{'delta': -0.27573, 'gamma': 4e-05, 'vega': 71.21008, 'theta': -111.1645, 'rho': -11.88509}",2025-10-24T23:16:42.656407
BTC-7NOV25-107000-C,107000.0,1762502400000,call,110871.91,0.0517,41.46,0.051,0.052,525.5,1.8,"{'delta': 0.68646, 'gamma': 4e-05, 'vega': 75.56215, 'theta': -116.13282, 'rho': 26.00529}",2025-10-24T23:16:42.947942
BTC-7NOV25-107000-P,107000.0,1762502400000,put,110871.91,0.0168,41.46,0.0165,0.0175,106.7,18.8,"{'delta': -0.31354, 'gamma': 4e-05, 'vega': 75.56215, 'theta': -116.13282, 'rho': -13.53544}",2025-10-24T23:16:43.236701
BTC-7NOV25-108000-C,108000.0,1762502400000,call,110871.91,0.0457,41.0,0.045,0.046,357.4,0.4,"{'delta': 0.64521, 'gamma': 4e-05, 'vega': 79.33141, 'theta': -120.5613, 'rho': 24.5636}",2025-10-24T23:16:43.528268
BTC-7NOV25-108000-P,108000.0,1762502400000,put,110871.84,0.0198,41.0,0.0195,0.02,478.0,70.2,"{'delta': -0.35479, 'gamma': 4e-05, 'vega': 79.33158, 'theta': -120.56133, 'rho': -15.34678}",2025-10-24T23:16:43.812106
BTC-7NOV25-109000-C,109000.0,1762502400000,call,110871.84,0.04,40.52,0.0395,0.0405,96.0,1.4,"{'delta': 0.60161, 'gamma': 4e-05, 'vega': 82.25464, 'theta': -123.55986, 'rho': 23.01098}",2025-10-24T23:16:44.097681
BTC-7NOV25-109000-P,109000.0,1762502400000,put,110871.84,0.0231,40.52,0.0225,0.0235,293.1,6.8,"{'delta': -0.39839, 'gamma': 4e-05, 'vega': 82.25464, 'theta': -123.55986, 'rho': -17.26883}",2025-10-24T23:16:44.382986
BTC-7NOV25-110000-C,110000.0,1762502400000,call,110871.99,0.0346,39.94,0.034,0.035,351.7,11.3,"{'delta': 0.55615, 'gamma': 5e-05, 'vega': 84.18438, 'theta': -124.64876, 'rho': 21.36898}",2025-10-24T23:16:44.664450
BTC-7NOV25-110000-P,110000.0,1762502400000,put,110872.1,0.0267,39.94,0.0265,0.027,427.0,107.4,"{'delta': -0.44384, 'gamma': 5e-05, 'vega': 84.18431, 'theta': -124.64879, 'rho': -19.28017}",2025-10-24T23:16:44.949833
BTC-7NOV25-111000-C,111000.0,1762502400000,call,110872.1,0.0298,39.58,0.029,0.03,293.8,77.1,"{'delta': 0.50913, 'gamma': 5e-05, 'vega': 85.00589, 'theta': -124.72844, 'rho': 19.63933}",2025-10-24T23:16:45.233648
BTC-7NOV25-111000-P,111000.0,1762502400000,put,110872.1,0.0309,39.58,0.0305,0.0315,69.8,25.1,"{'delta': -0.49087, 'gamma': 5e-05, 'vega': 85.00589, 'theta': -124.72844, 'rho': -21.37956}",2025-10-24T23:16:45.522642
BTC-7NOV25-112000-C,112000.0,1762502400000,call,110872.2,0.0254,39.23,0.025,0.0255,364.8,134.1,"{'delta': 0.46156, 'gamma': 5e-05, 'vega': 84.6333, 'theta': -123.07673, 'rho': 17.86964}",2025-10-24T23:16:45.815748
BTC-7NOV25-112000-P,112000.0,1762502400000,put,110872.2,0.0356,39.23,0.035,0.036,115.0,10.6,"{'delta': -0.53844, 'gamma': 5e-05, 'vega': 84.6333, 'theta': -123.07673, 'rho': -23.51879}",2025-10-24T23:16:46.119466
BTC-7NOV25-113000-C,113000.0,1762502400000,call,110872.2,0.0213,38.72,0.021,0.022,1083.8,345.0,"{'delta': 0.41364, 'gamma': 5e-05, 'vega': 83.02801, 'theta': -119.16294, 'rho': 16.0728}",2025-10-24T23:16:46.405380
BTC-7NOV25-113000-P,113000.0,1762502400000,put,110872.2,0.0405,38.72,0.04,0.041,237.4,107.4,"{'delta': -0.58636, 'gamma': 5e-05, 'vega': 83.02801, 'theta': -119.16294, 'rho': -25.68517}",2025-10-24T23:16:46.690668
BTC-7NOV25-114000-C,114000.0,1762502400000,call,110878.21,0.0182,38.84,0.0175,0.018,1995.3,81.1,"{'delta': 0.36896, 'gamma': 5e-05, 'vega': 80.40365, 'theta': -115.74945, 'rho': 14.37293}",2025-10-24T23:16:46.986828
BTC-7NOV25-114000-P,114000.0,1762502400000,put,110873.33,0.0464,38.84,0.046,0.047,15.3,5.8,"{'delta': -0.63126, 'gamma': 5e-05, 'vega': 80.38423, 'theta': -115.72151, 'rho': -27.76369}",2025-10-24T23:16:47.275874
BTC-7NOV25-115000-C,115000.0,1762502400000,call,110878.21,0.0153,38.82,0.0145,0.015,1279.3,322.2,"{'delta': 0.3257, 'gamma': 4e-05, 'vega': 76.78156, 'theta': -110.48488, 'rho': 12.7189}",2025-10-24T23:16:47.562263
BTC-7NOV25-115000-P,115000.0,1762502400000,put,110878.45,0.0525,38.82,0.052,0.053,4.8,0.5,"{'delta': -0.67429, 'gamma': 4e-05, 'vega': 76.78283, 'theta': -110.4873, 'rho': -29.77768}",2025-10-24T23:16:47.848267
BTC-7NOV25-116000-C,116000.0,1762502400000,call,110880.63,0.0127,38.78,0.012,0.0125,1263.8,62.9,"{'delta': 0.28496, 'gamma': 4e-05, 'vega': 72.35953, 'theta': -104.02195, 'rho': 11.15393}",2025-10-24T23:16:48.161932
BTC-7NOV25-116000-P,116000.0,1762502400000,put,110878.45,0.059,38.78,0.058,0.0595,23.2,10.4,"{'delta': -0.71513, 'gamma': 4e-05, 'vega': 72.34726, 'theta': -104.00432, 'rho': -31.71633}",2025-10-24T23:16:48.449771
BTC-7NOV25-118000-C,118000.0,1762502400000,call,110880.63,0.0087,38.78,0.008,0.0085,449.0,61.2,"{'delta': 0.21258, 'gamma': 4e-05, 'vega': 61.87067, 'theta': -88.9402, 'rho': 8.35433}",2025-10-24T23:16:48.730846
BTC-7NOV25-118000-P,118000.0,1762502400000,put,110880.77,0.073,38.78,0.072,0.0745,5.3,0.0,"{'delta': -0.78742, 'gamma': 4e-05, 'vega': 61.87189, 'theta': -88.94258, 'rho': -35.25108}",2025-10-24T23:16:49.031733
BTC-7NOV25-120000-C,120000.0,1762502400000,call,110880.77,0.0058,38.85,0.005,0.006,2400.4,27.0,"{'delta': 0.15364, 'gamma': 3e-05, 'vega': 50.49538, 'theta': -72.72016, 'rho': 6.05828}",2025-10-24T23:16:49.316740
BTC-7NOV25-120000-P,120000.0,1762502400000,put,110880.77,0.0881,38.85,0.0865,0.0895,6.4,0.0,"{'delta': -0.84636, 'gamma': 3e-05, 'vega': 50.49538, 'theta': -72.72016, 'rho': -38.28646}",2025-10-24T23:16:49.608023
BTC-7NOV25-125000-C,125000.0,1762502400000,call,110880.5,0.0023,40.84,0.002,0.0024,481.6,132.5,"{'delta': 0.06843, 'gamma': 2e-05, 'vega': 28.12302, 'theta': -42.57249, 'rho': 2.70978}",2025-10-24T23:16:49.892009
BTC-7NOV25-125000-P,125000.0,1762502400000,put,110880.5,0.1297,40.84,0.128,0.163,0.0,0.0,"{'delta': -0.93157, 'gamma': 2e-05, 'vega': 28.12302, 'theta': -42.57249, 'rho': -43.48266}",2025-10-24T23:16:50.178291
BTC-14NOV25-95000-C,95000.0,1763107200000,call,111001.59,0.1493,50.9,0.147,0.15,0.0,0.0,"{'delta': 0.91166, 'gamma': 1e-05, 'vega': 42.12037, 'theta': -52.32608, 'rho': 47.49858}",2025-10-24T23:16:50.464793
BTC-14NOV25-95000-P,95000.0,1763107200000,put,111001.59,0.0052,50.9,0.0049,0.0055,419.0,418.1,"{'delta': -0.08834, 'gamma': 1e-05, 'vega': 42.12037, 'theta': -52.32608, 'rho': -5.82686}",2025-10-24T23:16:50.749934
BTC-14NOV25-100000-C,100000.0,1763107200000,call,111001.59,0.1086,46.21,0.107,0.1095,0.0,0.0,"{'delta': 0.84329, 'gamma': 2e-05, 'vega': 63.12029, 'theta': -71.1821, 'rho': 45.7796}",2025-10-24T23:16:51.027178
BTC-14NOV25-100000-P,100000.0,1763107200000,put,111002.03,0.0094,46.21,0.009,0.01,26.3,18.7,"{'delta': -0.1567, 'gamma': 2e-05, 'vega': 63.12042, 'theta': -71.18496, 'rho': -10.35247}",2025-10-24T23:16:51.343663
BTC-14NOV25-102000-C,102000.0,1763107200000,call,111002.03,0.0935,45.02,0.092,0.094,0.0,0.0,"{'delta': 0.80129, 'gamma': 2e-05, 'vega': 73.33965, 'theta': -80.57809, 'rho': 44.09895}",2025-10-24T23:16:51.639540
BTC-14NOV25-102000-P,102000.0,1763107200000,put,111001.0567,0.0124,45.02,0.012,0.013,41.0,44.7,"{'delta': -0.19872, 'gamma': 2e-05, 'vega': 73.34215, 'theta': -80.57741, 'rho': -13.15653}",2025-10-24T23:16:51.939577
BTC-14NOV25-104000-C,104000.0,1763107200000,call,111001.6567,0.0791,43.65,0.0775,0.08,0.0,0.0,"{'delta': 0.75229, 'gamma': 3e-05, 'vega': 83.16209, 'theta': -88.5881, 'rho': 41.94252}",2025-10-24T23:16:52.226949
BTC-14NOV25-104000-P,104000.0,1763107200000,put,111001.6567,0.0161,43.65,0.0155,0.0165,546.6,545.0,"{'delta': -0.24771, 'gamma': 3e-05, 'vega': 83.16209, 'theta': -88.5881, 'rho': -16.4348}",2025-10-24T23:16:52.530151
BTC-14NOV25-106000-C,106000.0,1763107200000,call,111001.6567,0.066,42.68,0.065,0.0665,4.0,4.0,"{'delta': 0.69377, 'gamma': 3e-05, 'vega': 92.28389, 'theta': -96.11297, 'rho': 39.11669}",2025-10-24T23:16:52.824567
BTC-14NOV25-106000-P,106000.0,1763107200000,put,111000.82,0.0209,42.68,0.0205,0.0215,35.3,38.2,"{'delta': -0.30627, 'gamma': 3e-05, 'vega': 92.28765, 'theta': -96.12178, 'rho': -20.38546}",2025-10-24T23:16:53.108476
BTC-14NOV25-107000-C,107000.0,1763107200000,call,111000.82,0.0598,42.2,0.059,0.06,0.3,0.3,"{'delta': 0.66171, 'gamma': 3e-05, 'vega': 96.17402, 'theta': -99.04997, 'rho': 37.50436}",2025-10-24T23:16:53.396468
BTC-14NOV25-107000-P,107000.0,1763107200000,put,111000.82,0.0237,42.2,0.0235,0.024,1.8,2.6,"{'delta': -0.33829, 'gamma': 3e-05, 'vega': 96.17402, 'theta': -99.04997, 'rho': -22.55692}",2025-10-24T23:16:53.674724
BTC-14NOV25-108000-C,108000.0,1763107200000,call,111000.82,0.0539,41.77,0.053,0.054,0.3,0.3,"{'delta': 0.62795, 'gamma': 3e-05, 'vega': 99.47217, 'theta': -101.38853, 'rho': 35.76601}",2025-10-24T23:16:53.975103
BTC-14NOV25-108000-P,108000.0,1763107200000,put,110994.1267,0.0269,41.77,0.0265,0.0275,46.4,27.7,"{'delta': -0.37228, 'gamma': 3e-05, 'vega': 99.48627, 'theta': -101.40739, 'rho': -24.87129}",2025-10-24T23:16:54.267098
BTC-14NOV25-109000-C,109000.0,1763107200000,call,110994.1267,0.0484,41.35,0.0475,0.0485,23.8,12.7,"{'delta': 0.59252, 'gamma': 4e-05, 'vega': 102.07553, 'theta': -103.00833, 'rho': 33.90299}",2025-10-24T23:16:54.545729
BTC-14NOV25-109000-P,109000.0,1763107200000,put,110994.1267,0.0304,41.35,0.03,0.0305,37.4,17.8,"{'delta': -0.40748, 'gamma': 4e-05, 'vega': 102.07553, 'theta': -103.00833, 'rho': -27.28093}",2025-10-24T23:16:54.831569
BTC-14NOV25-110000-C,110000.0,1763107200000,call,110994.9167,0.0431,40.87,0.0425,0.0435,110.3,132.3,"{'delta': 0.55622, 'gamma': 4e-05, 'vega': 103.86682, 'theta': -103.6011, 'rho': 31.97008}",2025-10-24T23:16:55.121592
BTC-14NOV25-110000-P,110000.0,1763107200000,put,110994.9167,0.0341,40.87,0.0335,0.0345,232.7,242.8,"{'delta': -0.44378, 'gamma': 4e-05, 'vega': 103.86682, 'theta': -103.6011, 'rho': -29.77516}",2025-10-24T23:16:55.403784
BTC-14NOV25-111000-C,111000.0,1763107200000,call,110994.9167,0.0381,40.37,0.0375,0.0385,238.3,218.1,"{'delta': 0.51888, 'gamma': 4e-05, 'vega': 104.79288, 'theta': -103.25033, 'rho': 29.95304}",2025-10-24T23:16:55.690600
BTC-14NOV25-111000-P,111000.0,1763107200000,put,110994.9167,0.0382,40.37,0.038,0.039,26.4,26.4,"{'delta': -0.48112, 'gamma': 4e-05, 'vega': 104.79288, 'theta': -103.25033, 'rho': -32.35353}",2025-10-24T23:16:55.983436
BTC-14NOV25-112000-C,112000.0,1763107200000,call,110994.5933,0.0337,40.05,0.0335,0.034,25.9,16.6,"{'delta': 0.48102, 'gamma': 4e-05, 'vega': 104.79139, 'theta': -102.42423, 'rho': 27.87262}",2025-10-24T23:16:56.268019
BTC-14NOV25-112000-P,112000.0,1763107200000,put,110994.9167,0.0427,40.05,0.0425,0.0435,16.8,25.6,"{'delta': -0.51896, 'gamma': 4e-05, 'vega': 104.79184, 'theta': -102.42468, 'rho': -34.9945}",2025-10-24T23:16:56.551859
BTC-14NOV25-113000-C,113000.0,1763107200000,call,110994.5933,0.0297,39.97,0.029,0.03,15.7,16.1,"{'delta': 0.44363, 'gamma': 4e-05, 'vega': 103.86118, 'theta': -101.29992, 'rho': 25.78655}",2025-10-24T23:16:56.840678
BTC-14NOV25-113000-P,113000.0,1763107200000,put,110994.5733,0.0478,39.96,0.0475,0.0485,3.2,2.5,"{'delta': -0.55638, 'gamma': 4e-05, 'vega': 103.86068, 'theta': -101.28618, 'rho': -37.64316}",2025-10-24T23:16:57.120684
BTC-14NOV25-114000-C,114000.0,1763107200000,call,110994.5733,0.0262,39.96,0.0255,0.0265,68.4,69.4,"{'delta': 0.40716, 'gamma': 4e-05, 'vega': 102.05624, 'theta': -99.52611, 'rho': 23.73252}",2025-10-24T23:16:57.409956
BTC-14NOV25-114000-P,114000.0,1763107200000,put,110994.5733,0.0533,39.96,0.0525,0.0535,2.2,2.3,"{'delta': -0.59284, 'gamma': 4e-05, 'vega': 102.05624, 'theta': -99.52611, 'rho': -40.258}",2025-10-24T23:16:57.705042
BTC-14NOV25-115000-C,115000.0,1763107200000,call,110994.5733,0.023,39.88,0.022,0.023,17.3,17.7,"{'delta': 0.37146, 'gamma': 4e-05, 'vega': 99.41618, 'theta': -96.74927, 'rho': 21.71148}",2025-10-24T23:16:57.997612
BTC-14NOV25-115000-P,115000.0,1763107200000,put,110994.7633,0.0591,39.87,0.058,0.06,0.0,0.0,"{'delta': -0.62855, 'gamma': 4e-05, 'vega': 99.41573, 'theta': -96.74038, 'rho': -42.84061}",2025-10-24T23:16:58.293789
BTC-14NOV25-116000-C,116000.0,1763107200000,call,110994.7633,0.02,39.81,0.019,0.02,123.2,100.2,"{'delta': 0.33708, 'gamma': 3e-05, 'vega': 96.03548, 'theta': -93.30802, 'rho': 19.7525}",2025-10-24T23:16:58.582255
